alpha,x,density_quad,density_linear
1.5,0.8391959798994975,0.7781704759350723,0.586511829897803
1.5,0.8442211055276382,0.7568532308510304,0.5531215260555609
1.5,0.8492462311557789,0.7351016505007502,0.5203593854600592
1.5,0.8542713567839196,0.7133437605066303,0.4878849442541308
1.5,0.8592964824120604,0.6917522409355202,0.4553177790816044
1.5,0.864321608040201,0.670180671645552,0.42250272102914915
1.5,0.8693467336683417,0.6482439115612042,0.3895949552510316
1.5,0.8743718592964824,0.625504717869539,0.3569385865650661
1.5,0.8793969849246231,0.6016695581845328,0.3248789457920038
1.5,0.8844221105527639,0.5766953250416283,0.29365822814256076
1.5,0.8894472361809045,0.5507665136806639,0.26342811135856997
1.5,0.8944723618090452,0.5241778609027427,0.23431274908658917
1.5,0.8994974874371859,0.49719905998094116,0.2064443556791435
1.5,0.9045226130653267,0.46998592865279637,0.17994527509642486
1.5,0.9095477386934674,0.4425588879087118,0.15489127198056976
1.5,0.914572864321608,0.4148320904347378,0.13131484190088188
1.5,0.9195979899497487,0.3866634750462817,0.10926922653375296
1.5,0.9246231155778895,0.35790225568910594,0.08890376010536084
1.5,0.9296482412060302,0.3284242531820032,0.07047446525529355
1.5,0.9346733668341709,0.2981592288090384,0.05426593801998532
1.5,0.9396984924623115,0.26712150665461465,0.04047814120682152
1.5,0.9447236180904522,0.23545091965192963,0.02915519206473229
1.5,0.949748743718593,0.20345836277417817,0.020187391003774532
1.5,0.9547738693467337,0.17165837794211844,0.013357995369492
1.5,0.9597989949748744,0.14076719177436875,0.008388783287292104
1.5,0.964824120603015,0.11164937793026296,0.004965232982003585
1.5,0.9698492462311558,0.0852090936763301,0.002753257533225177
1.5,0.9748743718592965,0.06224175092572461,0.0014237674183088917
1.5,0.9798994974874372,0.043283137116004976,0.000684494577588218
1.5,0.9849246231155779,0.02850350814649239,0.0003052957186044528
1.5,0.9899497487437187,0.01768427765370429,0.000126087590395198
1.5,0.9949748743718593,0.010286148766685637,4.8103957102037175e-05
1.5,1.0,0.005583338469529842,1.6895338913814944e-05
2.0,0.0,0.00030570620549096196,5.514692674423382e-06
2.0,0.005025125628140704,0.000695675943585101,1.5701738306516653e-05
2.0,0.010050251256281407,0.0014751189411507987,4.219120944940557e-05
2.0,0.01507537688442211,0.002923753710924212,0.00010780089964032452
2.0,0.020100502512562814,0.005435847845178655,0.00026158536511310094
2.0,0.02512562814070352,0.009515900131868765,0.0005984263454888546
2.0,0.03015075376884422,0.015748033565916086,0.0012797464357232615
2.0,0.035175879396984924,0.02473944156797168,0.0025435729820381253
2.0,0.04020100502512563,0.03704643112634442,0.004691934132775253
2.0,0.04522613065326633,0.053097710925501175,0.00805565687028969
2.0,0.05025125628140704,0.07313189116046277,0.01295486810458959
2.0,0.05527638190954774,0.09716461026370334,0.019678608942375827
2.0,0.06030150753768844,0.12499519828856315,0.028486530478629746
2.0,0.06532663316582915,0.15625276478926434,0.03960702933748486
2.0,0.07035175879396985,0.19046835023314324,0.05320553005786646
2.0,0.07537688442211056,0.2271488046367989,0.0693325677418243
2.0,0.08040201005025126,0.2658269278961767,0.087893839206579
2.0,0.08542713567839195,0.3060744487450156,0.10867225007781758
2.0,0.09045226130653267,0.34748446870996214,0.13139067927506076
2.0,0.09547738693467336,0.3896470105727351,0.15578483515266317
2.0,0.10050251256281408,0.4321451992279646,0.18167034594128822
2.0,0.10552763819095477,0.4745865412341987,0.20899597956460292
2.0,0.11055276381909548,0.5166584713669357,0.2378515983631241
2.0,0.11557788944723618,0.5581734456406997,0.26838645693946706
2.0,0.12060301507537688,0.5990647702767988,0.3006449933072358
2.0,0.12562814070351758,0.6393207177560097,0.3344201916839283
2.0,0.1306532663316583,0.6788898275105839,0.36925456429927034
2.0,0.135678391959799,0.7176214942479909,0.4046156046239986
2.0,0.1407035175879397,0.7552919225544311,0.44011326753504665
2.0,0.1457286432160804,0.79170756931365,0.475582705652436
2.0,0.15075376884422112,0.8268166141950839,0.5109899799379923
2.0,0.15577889447236182,0.8607438905093038,0.5462882867201533
2.0,0.16080402010050251,0.893713624164778,0.5813709580435384
2.0,0.1658291457286432,0.9259044272108174,0.616134512336215
2.0,0.1708542713567839,0.9573326049045413,0.6505514648997979
2.0,0.17587939698492464,0.987842929121909,0.6846769966871209
2.0,0.18090452261306533,1.0172123146344423,0.7186143400990359
2.0,0.18592964824120603,1.0452961814267498,0.7525027018430253
2.0,0.19095477386934673,1.072124070561278,0.7865240437767225
2.0,0.19597989949748745,1.0978912864872579,0.8208457231216688
2.0,0.20100502512562815,1.1228600819872796,0.8554527662129802
2.0,0.20603015075376885,1.1472290747162595,0.8899785442285016
2.0,0.21105527638190955,1.1710337250490257,0.9237422191443664
2.0,0.21608040201005024,1.1941177826858476,0.9560701597357519
2.0,0.22110552763819097,1.2161865060673798,0.9866941183622656
2.0,0.22613065326633167,1.2369242169704149,1.015893478850736
2.0,0.23115577889447236,1.2561313155418987,1.0442629531600596
2.0,0.23618090452261306,1.2738188762160818,1.0723267852233367
2.0,0.24120603015075376,1.290210442869197,1.1003170359544332
2.0,0.24623115577889448,1.305646426561575,1.1282165365875227
2.0,0.25125628140703515,1.3204441384418386,1.1559218738521126
2.0,0.2562814070351759,1.3347950930147456,1.1833589577210017
2.0,0.2613065326633166,1.3487539856432609,1.2105174297643433
2.0,0.2663316582914573,1.362306718632856,1.2374471292516027
